order_id,cst_id,order_date,warehouse_id,payment_method,order_status
ORD1000424,CUST101482,05/19/2024,WH008,Debit Card,Pending
ORD1000425,CUST102759,08/13/2024,WH006,gcash,Completed
ORD1000426,CUST102372,03/07/2024,WH004,Bank Transfer,Completed
ORD1000427,CUST101447,09/25/2024,WH006,Bank Transfer,Completed
ORD1000428,CUST100703,05/11/2024,WH002,Credit Card,Completed
ORD1000429,CUST102530,2024/99/99,WH003,,Completed
ORD1000430,CUST102369,09/18/2025,WH004,GCash,Completed
ORD1000431,CUST101098,06/15/2025,WH004,GCash,Completed
ORD1000432,CUST100258,10/20/2024,WH004,gcash,Pending
ORD1000433,CUST101364,01/06/2024,WH004,,Returned
ORD1000434,CUST100006,02/02/2025,WH003,gcash,Completed
ORD1000435,CUST102705,01/19/2024,WH004,Debit Card,Completed
ORD1000436,CUST100816,01/19/2024,WH001,Cash,Completed
ORD1000437,CUST101378,04/22/2024,WH001,,Pending
ORD1000438,CUST100709,12/24/2024,WH003,Debit Card,Completed
ORD1000439,CUST103201,06/30/2025,WH006,Bank Transfer,Returned
ORD1000440,CUST102917,10/25/2024,WH008,Debit Card,Completed
ORD1000441,CUST103273,07/19/2025,WH008,Cash,Completed
ORD1000442,CUST102647,01/25/2025,WH003,,Cancelled
ORD1000443,CUST100432,10/14/2025,WH005,Cash,Completed
ORD1000444,CUST102333,09/30/2024,WH003,,Completed
ORD1000445,CUST101597,08/07/2024,WH001,Credit Card,Pending
ORD1000446,CUST102472,02/25/2024,WH006,Debit Card,Cancelled
ORD1000447,CUST102424,06/08/2024,WH001,Credit Card,Completed
ORD1000448,CUST102321,02/02/2024,WH002,Bank Transfer,Completed
ORD1000449,CUST102196,05/06/2024,WH007,Cash,Completed
ORD1000450,CUST102893,11/24/2025,WH007,GCash,Completed
ORD1000451,CUST103046,02/01/2025,WH005,,Completed
ORD1000452,CUST101869,03/16/2025,WH005,Debit Card,Completed
ORD1000453,CUST100006,10/07/2024,WH006,Credit Card,Completed
ORD1000454,CUST100062,04/14/2025,WH005,Bank Transfer,Completed
ORD1000455,CUST100121,02/14/2025,WH006,gcash,Completed
ORD1000456,CUST103022,10/30/2025,WH002,,Completed
ORD1000457,CUST101596,08/03/2025,WH008,GCash,Completed
ORD1000458,CUST101647,02/06/2025,WH001,Debit Card,Pending
ORD1000459,CUST100991,07/24/2025,WH006,Debit Card,Completed
ORD1000460,CUST103250,03/25/2025,WH007,Credit Card,Completed
ORD1000461,CUST100839,12/27/2025,WH001,GCash,Pending
ORD1000462,CUST103126,01/16/2025,WH002,,Pending
ORD1000463,CUST102346,09/13/2025,WH003,gcash,Completed
ORD1000464,CUST101398,05/08/2024,WH004,gcash,Completed
ORD1000465,CUST102317,05/02/2024,WH002,Bank Transfer,Completed
ORD1000466,CUST103266,08/15/2024,WH005,Credit Card,Completed
ORD1000467,CUST100230,08/24/2025,WH008,Bank Transfer,Completed
ORD1000468,CUST100206,10/07/2025,WH001,Cash,Completed
ORD1000469,CUST100601,10/19/2024,WH008,GCash,Completed
ORD1000470,CUST102319,11/20/2024,WH006,gcash,Cancelled
ORD1000471,CUST101836,12/23/2024,WH004,Credit Card,Returned
ORD1000472,CUST102386,05/29/2024,WH005,gcash,Completed
ORD1000473,CUST101415,01/27/2025,WH002,Cash,Completed
ORD1000474,CUST102941,08/27/2025,WH008,Credit Card,Completed
ORD1000475,CUST101641,07/02/2025,WH001,Bank Transfer,Completed
ORD1000476,CUST101651,03/04/2024,WH002,gcash,Cancelled
ORD1000477,CUST101686,09/15/2024,WH006,,Completed
ORD1000478,CUST100842,04/11/2025,WH002,Credit Card,Completed
ORD1000479,CUST103415,03/08/2025,WH001,Bank Transfer,Completed
ORD1000480,CUST100155,05/26/2025,WH003,Debit Card,Completed
ORD1000481,CUST100090,06/29/2025,WH005,Bank Transfer,Completed
ORD1000482,CUST101636,08/09/2024,WH003,Debit Card,Completed
ORD1000483,CUST102413,12/08/2024,WH007,Bank Transfer,Completed
ORD1000484,CUST101587,05/01/2024,WH008,,Completed
ORD1000485,CUST102770,06/07/2025,WH004,Bank Transfer,Completed
ORD1000486,CUST101248,11/23/2024,WH005,Debit Card,Completed
ORD1000487,CUST100812,09/11/2024,WH005,Bank Transfer,Completed
ORD1000488,CUST102228,07/05/2025,WH003,Credit Card,Completed
ORD1000489,CUST100855,11/15/2025,WH004,Cash,Completed
ORD1000490,CUST101860,10/09/2025,WH002,Bank Transfer,Completed
ORD1000491,CUST102230,04/08/2024,WH008,Credit Card,Completed
ORD1000492,CUST100405,08/18/2025,WH005,Cash,Completed
ORD1000493,CUST100800,02/17/2025,WH004,Cash,Completed
ORD1000494,CUST100169,03/20/2024,WH002,Bank Transfer,Completed
ORD1000495,CUST100742,10/10/2024,WH002,Cash,Returned
ORD1000496,CUST103118,06/11/2024,WH001,Cash,Completed
ORD1000497,CUST100044,07/07/2024,WH003,,Completed
ORD1000498,CUST102598,03/26/2025,WH005,Cash,Completed
ORD1000499,CUST100620,10/21/2024,WH008,gcash,Completed
ORD1000500,CUST101622,06/02/2025,WH006,GCash,Completed
ORD1000501,CUST100028,08/11/2025,WH002,Debit Card,Completed
ORD1000502,CUST101737,01/07/2024,WH001,,Completed
ORD1000503,CUST103266,08/24/2025,WH005,Debit Card,Cancelled
ORD1000504,CUST100401,04/14/2024,WH005,Credit Card,Completed
ORD1000505,CUST101090,01/05/2024,WH001,Debit Card,Completed
ORD1000506,CUST100923,03/09/2024,WH005,Debit Card,Completed
ORD1000507,CUST102462,02/07/2024,WH001,Bank Transfer,Cancelled
ORD1000508,CUST102887,09/06/2024,WH006,gcash,Completed
ORD1000509,CUST100949,09/04/2025,WH008,Cash,Completed
ORD1000510,CUST100443,05/11/2025,WH001,,Completed
ORD1000511,CUST103112,11/18/2024,WH003,,Cancelled
ORD1000512,CUST100366,11/19/2025,WH007,GCash,Completed
ORD1000513,CUST103004,12/21/2024,WH006,Debit Card,Completed
ORD1000514,CUST101954,03/06/2024,WH005,GCash,Pending
ORD1000515,CUST102737,01/15/2024,WH008,GCash,Completed
ORD1000516,CUST102942,01/04/2025,WH004,Debit Card,Completed
ORD1000517,CUST102422,06/13/2024,WH006,GCash,Completed
ORD1000518,CUST101327,09/28/2024,WH004,Debit Card,Completed
ORD1000519,CUST101134,08/13/2024,WH008,,Completed
ORD1000520,CUST102261,10/17/2024,WH004,Cash,Completed
ORD1000521,CUST101806,12/03/2025,WH001,Cash,Completed
ORD1000522,CUST103158,02/19/2024,WH007,Cash,Cancelled
ORD1000523,CUST102674,03/20/2024,WH004,Credit Card,Completed
ORD1000524,CUST103120,07/29/2024,WH006,Bank Transfer,Completed
ORD1000525,CUST101392,06/26/2025,WH004,Debit Card,Cancelled
ORD1000526,CUST101638,07/03/2024,WH003,GCash,Returned
ORD1000527,CUST103087,06/30/2024,WH002,Bank Transfer,Completed
ORD1000528,CUST101035,06/08/2025,WH001,Bank Transfer,Completed
ORD1000529,CUST102890,03/15/2025,WH001,,Completed
ORD1000530,CUST102007,04/13/2025,WH004,gcash,Completed
ORD1000531,CUST101461,04/26/2025,WH007,Bank Transfer,Completed
ORD1000532,CUST103235,04/09/2025,WH002,Cash,Completed
ORD1000533,CUST100930,02/09/2025,WH006,Debit Card,Cancelled
ORD1000534,CUST102384,01/14/2025,WH005,GCash,Completed
ORD1000535,CUST101245,07/13/2025,WH006,,Returned
ORD1000536,CUST103344,09/06/2024,WH006,GCash,Pending
ORD1000537,CUST101914,08/23/2024,WH007,Bank Transfer,Completed
ORD1000538,CUST102028,06/26/2024,WH003,Cash,Completed
ORD1000539,CUST101109,08/29/2025,WH006,Bank Transfer,Completed
ORD1000540,CUST100075,01/09/2024,WH007,,Returned
ORD1000541,CUST103472,06/01/2024,WH006,Debit Card,Completed
ORD1000542,CUST101568,04/17/2024,WH008,Bank Transfer,Completed
ORD1000543,CUST102314,09/29/2024,WH007,Credit Card,Completed
ORD1000544,CUST103162,06/09/2024,WH004,,Completed
ORD1000545,CUST101239,01/03/2025,WH007,gcash,Completed
ORD1000546,CUST100119,12/13/2025,WH004,gcash,Completed
ORD1000547,CUST102733,11/07/2024,WH008,gcash,Completed
ORD1000548,CUST102163,12/09/2025,WH001,Bank Transfer,Completed
ORD1000549,CUST102254,08/13/2024,WH008,Credit Card,Returned
ORD1000550,CUST101323,07/14/2025,WH008,Credit Card,Completed
ORD1000551,CUST103180,04/10/2024,WH003,gcash,Completed
ORD1000552,CUST101413,03/21/2025,WH002,Bank Transfer,Completed
ORD1000553,CUST100123,07/02/2025,WH005,,Completed
ORD1000554,CUST101987,05/03/2025,WH006,,Pending
ORD1000555,CUST102721,11/15/2025,WH003,Credit Card,Completed
ORD1000556,CUST101441,03/14/2025,WH006,Cash,Completed
ORD1000557,CUST101594,03/04/2025,WH005,Credit Card,Completed
ORD1000558,CUST103221,04/17/2025,WH003,gcash,Completed
ORD1000559,CUST102058,09/15/2024,WH004,Debit Card,Returned
ORD1000560,CUST101063,06/09/2024,WH001,Cash,Completed
ORD1000561,CUST101265,10/22/2025,WH005,Debit Card,Completed
ORD1000562,CUST102658,12/13/2025,WH006,gcash,Completed
ORD1000563,CUST102614,11/10/2025,WH008,Cash,Completed
ORD1000564,CUST100323,07/06/2025,WH003,,Completed
ORD1000565,CUST102709,06/12/2024,WH001,Debit Card,Completed
ORD1000566,CUST101165,06/19/2024,WH002,Credit Card,Pending
ORD1000567,CUST100468,08/13/2024,WH008,Debit Card,Returned
ORD1000568,CUST100553,01/09/2025,WH008,GCash,Completed
ORD1000569,CUST103089,06/21/2024,WH007,Bank Transfer,Completed
ORD1000570,CUST100770,07/30/2025,WH004,Cash,Completed
ORD1000571,CUST101799,03/02/2024,WH008,GCash,Completed
ORD1000572,CUST101976,10/27/2025,WH006,gcash,Completed
ORD1000573,CUST101746,11/26/2024,WH002,Bank Transfer,Completed
ORD1000574,CUST101198,10/07/2024,WH003,Cash,Cancelled
ORD1000575,CUST100089,11/24/2024,WH008,Cash,Completed
ORD1000576,CUST100171,12/19/2024,WH002,,Completed
ORD1000577,CUST101684,02/06/2025,WH006,,Completed
ORD1000578,CUST103022,08/14/2024,WH001,Debit Card,Completed
ORD1000579,CUST102951,08/09/2024,WH006,GCash,Completed
ORD1000580,CUST102364,10/01/2024,WH003,Credit Card,Returned
ORD1000581,CUST100990,04/23/2024,WH001,Bank Transfer,Completed
ORD1000582,CUST103344,06/15/2024,WH001,,Completed
ORD1000583,CUST101340,11/01/2024,WH002,GCash,Completed
ORD1000584,CUST102802,01/22/2024,WH008,gcash,Completed
ORD1000585,CUST100478,11/02/2024,WH008,gcash,Returned
ORD1000586,CUST101958,10/30/2024,WH002,GCash,Completed
ORD1000587,CUST100766,01/02/2024,WH003,GCash,Completed
ORD1000588,CUST101612,12/09/2024,WH002,Bank Transfer,Completed
ORD1000589,CUST102736,04/28/2025,WH005,Debit Card,Completed
ORD1000590,CUST103314,07/23/2025,WH007,,Completed
ORD1000591,CUST100237,10/09/2024,WH005,Debit Card,Completed
ORD1000592,CUST101484,01/16/2025,WH007,Bank Transfer,Completed
ORD1000593,CUST100253,02/27/2024,WH008,GCash,Completed
ORD1000594,CUST101908,08/26/2024,WH008,Debit Card,Pending
ORD1000595,CUST103485,04/29/2025,WH003,Cash,Completed
ORD1000596,CUST101169,12/04/2024,WH002,Debit Card,Returned
ORD1000597,CUST101335,11/27/2025,WH004,gcash,Completed
ORD1000598,CUST100983,08/04/2025,WH001,GCash,Completed
ORD1000599,CUST102966,10/24/2025,WH004,gcash,Completed
ORD1000600,CUST102960,12/17/2024,WH006,gcash,Completed
ORD1000601,CUST102834,02/25/2024,WH002,GCash,Cancelled
ORD1000602,CUST100865,02/09/2025,WH007,Debit Card,Completed
ORD1000603,CUST100757,11/21/2025,WH007,Credit Card,Completed
ORD1000604,CUST100505,05/06/2024,WH003,Cash,Completed
ORD1000605,CUST100663,12/02/2025,WH003,Bank Transfer,Completed
ORD1000606,CUST102549,01/06/2024,WH008,GCash,Completed
ORD1000607, CUST101918 ,03/24/2025,WH007,Cash,Completed
ORD1000608,CUST102945,11/09/2025,WH007,Bank Transfer,Completed
ORD1000609,CUST102303,06/03/2024,WH003,Debit Card,Completed
ORD1000610,CUST103248,07/14/2024,WH004,Credit Card,Completed
ORD1000611,CUST100184,08/12/2025,WH006,GCash,Pending
ORD1000612,CUST102335,09/10/2024,WH006,Debit Card,Completed
ORD1000613,CUST100414,04/23/2025,WH002,Debit Card,Completed
ORD1000614,CUST101220,03/24/2024,WH001,Credit Card,Cancelled
ORD1000615,CUST101590,05/05/2025,WH001,Cash,Completed
ORD1000616,CUST101788,01/09/2025,WH003,gcash,Pending
ORD1000617,CUST100739,12/31/2024,WH004,Bank Transfer,Completed
ORD1000618,CUST100652,06/22/2025,WH002,,Completed
ORD1000619,CUST100519,11/22/2024,WH001,Credit Card,Completed
ORD1000620,CUST100743,05/15/2025,WH003,Credit Card,Cancelled
ORD1000621,CUST102418,11/06/2024,WH007,Debit Card,Completed
ORD1000622,CUST103137,09/16/2025,WH002,Bank Transfer,Cancelled
ORD1000623,CUST101194,02/09/2025,WH006,gcash,Returned
ORD1000624,CUST102971,07/28/2024,WH006,gcash,Completed
ORD1000625,CUST102854,10/03/2025,WH005,GCash,Completed
ORD1000626,CUST100977,08/17/2024,WH007,,Completed
ORD1000627,CUST100674,11/18/2025,WH003,Debit Card,Completed
ORD1000628,CUST101332,12/05/2025,WH002,Cash,Returned
ORD1000629,CUST100408,02/11/2025,WH002,GCash,Completed
ORD1000630,CUST103356,11/29/2024,WH004,,Completed
ORD1000631,CUST102842,07/12/2024,WH005,GCash,Cancelled
ORD1000632,CUST101372,09/01/2025,WH005,Bank Transfer,Completed
ORD1000633,CUST101785,07/15/2024,WH008,gcash,Completed
ORD1000634,CUST101147,03/22/2025,WH002,,Completed
ORD1000635,CUST100010,08/09/2025,WH005,gcash,Returned
ORD1000636,CUST100703,05/12/2024,WH003,Bank Transfer,Completed
ORD1000637,CUST100171,05/06/2024,WH006,gcash,Completed
ORD1000638,CUST101427,11/29/2025,WH002,Credit Card,Returned
ORD1000639,CUST101460,12/21/2025,WH001,Cash,Returned
ORD1000640,CUST101273,08/24/2024,WH005,Debit Card,Completed
ORD1000641,CUST102404,06/18/2024,WH003,,Completed
ORD1000642,CUST102572,04/13/2025,WH008,Cash,Completed
ORD1000643,CUST101931,03/01/2025,WH006,Credit Card,Returned
ORD1000644,CUST101215,07/04/2024,WH004,Cash,Completed
ORD1000645,CUST101222,06/06/2024,WH004,Debit Card,Completed
ORD1000646,CUST101605,02/24/2025,WH006,,Completed
ORD1000647,CUST102568,07/19/2024,WH004,GCash,Completed
ORD1000648,CUST101125,01/30/2025,WH006,Bank Transfer,Pending
ORD1000649,CUST102497,05/16/2025,WH006,gcash,Completed
ORD1000650,CUST101118,07/09/2024,WH008,Cash,Pending
ORD1000651,CUST101906,02/21/2025,WH003,Debit Card,Completed
ORD1000652,CUST100880,12/22/2025,WH006,GCash,Completed
ORD1000653,CUST100315,01/27/2025,WH004,Debit Card,Completed
ORD1000654,CUST101744,04/12/2024,WH002,Debit Card,Completed
ORD1000655,CUST102470,06/20/2025,WH002,gcash,Completed
ORD1000656,CUST101502,11/19/2024,WH001,Debit Card,Completed
ORD1000657,CUST102725,06/07/2025,WH003,,Completed
ORD1000658,CUST100202,01/23/2024,WH002,,Completed
ORD1000659,CUST100161,06/03/2025,WH002,Cash,Completed
ORD1000660,CUST103257,05/13/2025,WH001,,Completed
ORD1000661,CUST101983,01/03/2024,WH001,GCash,Completed
ORD1000662,CUST101221,12/03/2024,WH005,Debit Card,Completed
ORD1000663,CUST102261,12/09/2024,WH008,GCash,Completed
ORD1000664,CUST102652,02/12/2025,WH004,Bank Transfer,Completed
ORD1000665,CUST103090,03/25/2025,WH005,Cash,Completed
ORD1000666,CUST103175,05/24/2025,WH005,Credit Card,Completed
ORD1000667,CUST101235,10/28/2025,WH005,Cash,Completed
ORD1000668,CUST100040,07/11/2025,WH001,Bank Transfer,Completed
ORD1000669,CUST101428,08/14/2024,WH004,Bank Transfer,Completed
ORD1000670,CUST100432,12/06/2025,WH007,Cash,Completed
ORD1000671,CUST101807,12/15/2024,WH002,Bank Transfer,Completed
ORD1000672,CUST100667,09/22/2025,WH001,Debit Card,Completed
ORD1000673,CUST102348,12/20/2024,WH006,Cash,Completed
ORD1000674,CUST103101,08/24/2024,WH006,GCash,Completed
ORD1000675,CUST100702,06/11/2025,WH006,gcash,Completed
ORD1000676,CUST101910,06/14/2025,WH006,Cash,Cancelled
ORD1000677,CUST103351,03/29/2024,WH003,Credit Card,Completed
ORD1000678,CUST101089,02/25/2024,WH005,Cash,Completed
ORD1000679,CUST102772,07/07/2025,WH007,Credit Card,Completed
ORD1000680,CUST100155,04/09/2024,WH002,Debit Card,Completed
ORD1000681,CUST102223,12/01/2024,WH006,,Completed
ORD1000682,CUST100125,12/01/2024,WH005,GCash,Completed
ORD1000683,CUST100252,11/16/2024,WH003,gcash,Completed
ORD1000684,CUST102022,12/01/2024,WH008,Credit Card,Completed
ORD1000685,CUST103054,11/25/2025,WH002,gcash,Completed
ORD1000686,CUST102461,01/04/2025,WH007,Debit Card,Cancelled
ORD1000687,CUST101445,09/25/2025,WH005,GCash,Completed
ORD1000688,CUST101350,12/12/2024,WH002,Credit Card,Completed
ORD1000689,CUST101650,12/10/2024,WH004,gcash,Completed
ORD1000690,CUST101007,04/13/2025,WH003,Cash,Completed
ORD1000691,CUST100057,06/19/2024,WH004,Debit Card,Completed
ORD1000692,CUST102823,11/27/2025,WH007,Debit Card,Cancelled
ORD1000693,CUST101854,11/11/2025,WH006,Debit Card,Completed
ORD1000694,CUST103030,05/06/2024,WH002,Credit Card,Completed
ORD1000695,CUST102035,04/17/2024,WH006,Cash,Completed
ORD1000696,CUST101343,09/17/2024,WH006,gcash,Completed
ORD1000697,CUST100215,05/18/2024,WH001,,Completed
ORD1000698,CUST102619,02/24/2024,WH008,Credit Card,Completed
ORD1000699,CUST102123,08/13/2025,WH001,Cash,Completed
ORD1000700,CUST103044,05/25/2024,WH003,Credit Card,Cancelled
ORD1000701,CUST100857,09/26/2024,WH003,Debit Card,Completed
ORD1000702,CUST101332,12/21/2025,WH001,Debit Card,Completed
ORD1000703,CUST100846,10/18/2024,WH006,Debit Card,Completed
ORD1000704,CUST100563,01/29/2024,WH004,Cash,Completed
ORD1000705,CUST103119,06/26/2024,WH007,Bank Transfer,Completed
ORD1000706,CUST101290,06/04/2024,WH003,Cash,Pending
ORD1000707,CUST100018,02/09/2025,WH007,Debit Card,Pending
ORD1000708,CUST100218,11/07/2024,WH005,Bank Transfer,Completed
ORD1000709,CUST101190,02/26/2024,WH001,gcash,Completed
ORD1000710,CUST100125,08/01/2024,WH003,Credit Card,Completed
ORD1000711,CUST103108,12/07/2024,WH003,Cash,Completed
ORD1000712,CUST102888,02/02/2025,WH005,gcash,Completed
ORD1000713,CUST103173,10/31/2024,WH006,Cash,Completed
ORD1000714,CUST102985,12/24/2025,WH002,Debit Card,Returned
ORD1000715,CUST100172,12/24/2024,WH007,Bank Transfer,Completed
ORD1000716,CUST102266,05/28/2025,WH002,Debit Card,Completed
ORD1000717,CUST102989,02/21/2025,WH008,Debit Card,Completed
ORD1000718,CUST102999,10/23/2024,WH004,Credit Card,Completed
ORD1000719,CUST101609,01/21/2024,WH008,GCash,Returned
ORD1000720,CUST103275,05/13/2025,WH001,Credit Card,Completed
ORD1000721,CUST100587,09/19/2025,WH002,Cash,Completed
ORD1000722,CUST102403,09/28/2025,WH008,gcash,Completed
ORD1000723,CUST100934,08/02/2025,WH002,Cash,Cancelled
ORD1000724,CUST103191,06/16/2024,WH003,gcash,Completed
ORD1000725,CUST103137,11/25/2024,WH005,Credit Card,Completed
ORD1000726,CUST103219,06/07/2025,WH002,Debit Card,Completed
ORD1000727,CUST100220,06/18/2025,WH003,Cash,Completed
ORD1000728,CUST100961,03/24/2025,WH006,Credit Card,Cancelled
ORD1000729,CUST101368,02/05/2024,WH004,Debit Card,Completed
ORD1000730,CUST103325,06/19/2025,WH004,Debit Card,Completed
ORD1000731,CUST102326,02/16/2025,WH006,,Completed
ORD1000732,CUST103444,03/02/2024,WH008,Cash,Completed
ORD1000733,CUST103034,01/28/2025,WH007,GCash,Completed
ORD1000734,CUST100980,06/19/2025,WH001,GCash,Completed
ORD1000735,CUST100662,11/13/2025,WH006,,Completed
ORD1000736,CUST102197,07/29/2025,WH004,Bank Transfer,Completed
ORD1000737,CUST102742,07/10/2024,WH004,gcash,Returned
ORD1000738,CUST100771,05/16/2025,WH002,gcash,Completed
ORD1000739,CUST102349,05/07/2025,WH003,,Completed
ORD1000740,CUST101379,05/23/2024,WH006,Cash,Cancelled
ORD1000741,CUST102735,08/28/2025,WH008,Bank Transfer,Completed
ORD1000742,CUST102185,04/27/2024,WH005,Credit Card,Completed
ORD1000743,CUST102438,07/01/2025,WH002,gcash,Completed
ORD1000744,CUST100132,06/23/2025,WH002,GCash,Completed
ORD1000745,CUST102951,12/02/2025,WH002,GCash,Completed
ORD1000746,CUST102263,04/17/2025,WH005,,Completed
ORD1000747,CUST100704,02/22/2024,WH006,,Pending
ORD1000748,CUST101702,12/19/2025,WH007,Credit Card,Completed
ORD1000749,CUST100978,10/06/2024,WH006,Debit Card,Completed
ORD1000750,CUST100434,11/27/2024,WH008,Cash,Completed
ORD1000751,CUST101666,09/25/2025,WH008,Credit Card,Completed
ORD1000752,CUST102397,06/16/2024,WH002,GCash,Completed
ORD1000753,CUST102749,04/28/2025,WH008,Credit Card,Completed
ORD1000754,CUST103299,07/15/2025,WH001,GCash,Pending
ORD1000755,CUST102200,01/21/2025,WH006,GCash,Completed
ORD1000756,CUST100008,06/30/2025,WH005,,Completed
ORD1000757,CUST101394,06/04/2025,WH001,Bank Transfer,Completed
ORD1000758,CUST101533,01/16/2025,WH003,GCash,Completed
ORD1000759,CUST103437,03/07/2024,WH007,Cash,Completed
ORD1000760,CUST100442,06/28/2025,WH006,Cash,Completed
ORD1000761,CUST103094,07/30/2025,WH005,Bank Transfer,Completed
ORD1000762,CUST100725,08/14/2024,WH007,gcash,Completed
ORD1000763,CUST102341,08/20/2025,WH002,,Completed
ORD1000764,CUST101721,06/06/2024,WH002,Credit Card,Completed
ORD1000765,CUST103403,05/04/2024,WH005,GCash,Completed
ORD1000766,CUST101020,04/02/2024,WH004,Bank Transfer,Pending
ORD1000767,CUST101665,02/07/2025,WH002,Debit Card,Completed
ORD1000768,CUST102273,07/31/2024,WH001,GCash,Completed
ORD1000769,CUST100654,05/22/2025,WH004,Bank Transfer,Completed
ORD1000770,CUST100925,04/22/2025,WH006,,Completed
ORD1000771,CUST102626,11/07/2024,WH004,GCash,Completed
ORD1000772,CUST102717,07/07/2024,WH005,Credit Card,Completed
ORD1000773,CUST102360,10/30/2025,WH002,,Completed
ORD1000774,CUST100643,10/06/2025,WH008,gcash,Completed
ORD1000775,CUST100752,09/10/2024,WH007,GCash,Completed
ORD1000776,CUST103176,07/01/2024,WH003,gcash,Completed
ORD1000777,CUST103151,08/09/2025,WH004,Debit Card,Completed
