line_id,order_id,prd_id,quantity,unit_price,discount_pct
LINE0000461,ORD1000302,SKU10229,6,4040.01,0
LINE0000462,ORD1000303,SKU10341,4,1730.03,0.15
LINE0000463,ORD1000304,SKU10276,6,81.83,0.15
LINE0000464,ORD1000304,SKU10327,4,1928.83,0.05
LINE0000465,ORD1000305,SKU10052,5,1105.34,0
LINE0000466,ORD1000306,SKU10022,6,624.51,0
LINE0000467,ORD1000306,SKU10001,5,781.73,0.1
LINE0000468,ORD1000307,SKU10222,1,1163.2,0.1
LINE0000469,ORD1000308,SKU10233,3,4297.33,0.1
LINE0000470,ORD1000309,SKU10579,6,1458.48,0.05
LINE0000471,ORD1000310,SKU10493,4,966.79,0.05
LINE0000472,ORD1000311,SKU10560,3,3388.53,0.1
LINE0000473,ORD1000311,SKU10115,5,1988.21,0.05
LINE0000474,ORD1000312,SKU10340,7,4000.11,0.1
LINE0000475,ORD1000312,SKU10276,7,88.21,0
LINE0000476,ORD1000313,SKU10416,7,963.61,0.1
LINE0000477,ORD1000313,SKU10216,6,1539.08,0.15
LINE0000478,ORD1000314,SKU10577,6,3922.98,0.15
LINE0000479,ORD1000314,SKU10050,2,3977.45,0.15
LINE0000480,ORD1000315,SKU10339,6,1462.75,0
LINE0000481,ORD1000315,SKU10163,0,371.45,0.05
LINE0000482,ORD1000316,SKU10531,7,944.92,0
LINE0000483,ORD1000317,SKU10444,1,234.38,0.15
LINE0000484,ORD1000318,SKU10474,2,1784.39,0.05
LINE0000485,ORD1000319,SKU10492,2,726,0
LINE0000486,ORD1000320,SKU10426,6,3905.55,0
LINE0000487,ORD1000321,SKU10137,4,182.27,0.15
LINE0000488,ORD1000322,SKU10600,7,1971.32,0.05
LINE0000489,ORD1000323,SKU10038,1,2483.11,0
LINE0000490,ORD1000323,SKU10006,1,1485.6,0.15
LINE0000491,ORD1000324,SKU10016,4,58.95,0.15
LINE0000492,ORD1000324,SKU10403,7,82.94,0.15
LINE0000493,ORD1000325,SKU10455,7,3862.06,0.1
LINE0000494,ORD1000326,SKU10485,6,2124.7,0.05
LINE0000495,ORD1000327,SKU10539,4,2932.12,0
LINE0000496,ORD1000327,SKU10447,3,138.37,0.05
LINE0000497,ORD1000327,SKU10182,6,616.93,0
LINE0000498,ORD1000328,SKU10544,4,677.02,0
LINE0000499,ORD1000329,SKU10094,3,3602.6,0.15
LINE0000500,ORD1000330,SKU10148,2,3241.7,0.1
LINE0000501,ORD1000330,SKU10287,6,3309.53,0
LINE0000502,ORD1000331,SKU10557,4,568.3,0
LINE0000503,ORD1000332,SKU10314,7,359.95,0.05
LINE0000504,ORD1000333,SKU10279,4,638.5,0
LINE0000505,ORD1000333,SKU10234,5,1092.24,0.15
LINE0000506,ORD1000334,SKU10477,6,799.77,0.1
LINE0000507,ORD1000334,SKU10368,6,1637.21,0.05
LINE0000508,ORD1000335,SKU10552,2,674.5,0
LINE0000509,ORD1000336,SKU10591,1,127.42,0
LINE0000510,ORD1000336,SKU10128,4,1846.61,0.05
LINE0000511,ORD1000337,SKU10151,4,3812.76,0.15
LINE0000512,ORD1000337,SKU10538,2,818.16,0.05
LINE0000513,ORD1000338,SKU10372,1,4010.89,0.05
LINE0000514,ORD1000338,SKU10284,4,3192.78,0.05
LINE0000515,ORD1000339,SKU10507,4,313.63,0.1
LINE0000516,ORD1000339,SKU10223,6,260.76,0.1
LINE0000517,ORD1000339,SKU10337,3,350.1,0.15
LINE0000518,ORD1000340,SKU10535,1,644.83,0.05
LINE0000519,ORD1000340,SKU10062,4,2821.4,0.1
LINE0000520,ORD1000341,SKU10183,6,2050.48,0.15
LINE0000521,ORD1000341,SKU10429,2,4222.88,0.05
LINE0000522,ORD1000342,SKU10018,7,3866.59,0.15
LINE0000523,ORD1000342,SKU10216,6,1732.22,0
LINE0000524,ORD1000342,SKU10507,6,286.5,0.1
LINE0000525,ORD1000343,SKU10193,7,3441.58,0
LINE0000526,ORD1000343,SKU10485,1,2120.85,0.15
LINE0000527,ORD1000344,SKU10116,4,1217.04,0.15
LINE0000528,ORD1000344,SKU10473,2,3553.75,0
LINE0000529,ORD1000345,SKU10332,6,3655.86,0.15
LINE0000530,ORD1000346,SKU10327,5,1921.32,0.05
LINE0000531,ORD1000347,SKU10135,7,1922.7,0.05
LINE0000532,ORD1000348,SKU10271,3,3101.74,0.15
LINE0000533,ORD1000349,SKU10189,7,1415.44,0.1
LINE0000534,ORD1000349,SKU10551,7,1949.39,0.1
LINE0000535,ORD1000350,SKU10554,7,1909.59,0.05
LINE0000536,ORD1000351,SKU10102,3,2965.32,0.15
LINE0000537,ORD1000351,SKU10138,7,2496.29,0.1
LINE0000538,ORD1000352,SKU10134,6,1601.43,0.1
LINE0000539,ORD1000352,SKU10338,3,1905.47,0.05
LINE0000540,ORD1000353,SKU10034,1,1345.15,0
LINE0000541,ORD1000354,SKU10200,3,387.76,0.1
LINE0000542,ORD1000355,SKU10171,7,3749.49,0
LINE0000543,ORD1000356,SKU10578,1,3715.93,0.1
LINE0000544,ORD1000356,SKU10466,5,3854.56,0.15
LINE0000545,ORD1000356,SKU10022,7,573.16,0.1
LINE0000546,ORD1000357,SKU10211,4,280.3,0.1
LINE0000547,ORD1000358,SKU10271,3,3172.98,0.05
LINE0000548,ORD1000359,SKU10220,6,204.23,0
LINE0000549,ORD1000359,SKU10199,6,2552.65,0.15
LINE0000550,ORD1000360,SKU10166,5,2150.96,0
LINE0000551,ORD1000361,SKU10298,4,2921.04,0.1
LINE0000552,ORD1000362,SKU10516,3,269.08,0
LINE0000553,ORD1000362,SKU10565,5,2948.01,0.15
LINE0000554,ORD1000363,SKU10262,3,1800.55,0
LINE0000555,ORD1000364,SKU10122,6,2851.95,0.05
LINE0000556,ORD1000365,SKU10500,5,1307.56,0
LINE0000557,ORD1000366,SKU10105,7,906.19,0.1
LINE0000558,ORD1000367,SKU10547,3,2089.63,0.15
LINE0000559,ORD1000367,SKU10025,7,212.83,0.05
LINE0000560,ORD1000367,SKU10321,6,2353.15,0.15
LINE0000561,ORD1000368,SKU10314,7,388.51,0.1
LINE0000562,ORD1000369,SKU10060,5,1712.93,0.15
LINE0000563,ORD1000370,SKU10496,3,2910.2,0.05
LINE0000564,ORD1000371,SKU10460,2,4005.14,0
LINE0000565,ORD1000371,SKU10020,1,2802.95,0.05
LINE0000566,ORD1000371,SKU10149,4,780.41,0
LINE0000567,ORD1000372,SKU10458,6,192.6,0
LINE0000568,ORD1000373,SKU10384,2,3202.87,0
LINE0000569,ORD1000373,SKU10427,7,29.67,0
LINE0000570,ORD1000374,SKU10407,4,1377.6,0.1
LINE0000571,ORD1000374,SKU10466,2,3212.43,0
LINE0000572,ORD1000375,SKU10308,5,233.86,0
LINE0000573,ORD1000376,SKU10110,2,-1927.83,0
LINE0000574,ORD1000377,SKU10158,1,1939.62,0.1
LINE0000575,ORD1000377,SKU10401,7,336.37,0.05
LINE0000576,ORD1000378,SKU10354,7,2967.77,0.1
LINE0000577,ORD1000378,SKU10237,5,616.94,0
LINE0000578,ORD1000379,SKU10344,2,488.15,0
LINE0000579,ORD1000380,SKU10573,1,3309.59,0
LINE0000580,ORD1000381,SKU10446,7,191.8,0.05
LINE0000581,ORD1000381,SKU10064,4,1942.22,0.05
LINE0000582,ORD1000382,SKU10447,6,127.01,0.1
LINE0000583,ORD1000382,SKU10035,6,576.95,0.05
LINE0000584,ORD1000383,SKU10463,3,3655.53,0.05
LINE0000585,ORD1000384,SKU10495,2,200.68,0.1
LINE0000586,ORD1000385,SKU10231,2,3133.14,0
LINE0000587,ORD1000386,SKU10354,4,2358.52,0.1
LINE0000588,ORD1000386,SKU10510,2,3243.24,0.1
LINE0000589,ORD1000387,SKU10315,6,2794.42,0
LINE0000590,ORD1000387,SKU10080,1,2334.03,0
LINE0000591,ORD1000387,SKU10119,3,1095.04,0.1
LINE0000592,ORD1000388,SKU10013,5,1347.79,0
LINE0000593,ORD1000389,SKU10446,1,154.07,0.1
LINE0000594,ORD1000389,SKU10161,5,814.17,0.1
LINE0000595,ORD1000389,SKU10189,5,1551.58,0.15
LINE0000596,ORD1000390,SKU10072,2,1585.33,0.05
LINE0000597,ORD1000390,SKU10023,4,3119.4,0.05
LINE0000598,ORD1000391,SKU10412,4,397.69,0.05
LINE0000599,ORD1000391,SKU10341,3,1868.54,0.05
LINE0000600,ORD1000392,SKU10088,1,620.43,0.15
LINE0000601,ORD1000393,SKU10226,4,3423.09,0.15
LINE0000602,ORD1000394,SKU10494,5,287.7,0.15
LINE0000603,ORD1000395,SKU10224,5,508.83,0.05
LINE0000604,ORD1000396,SKU10462,6,3155.26,0.1
LINE0000605,ORD1000397,SKU10141,1,1163.24,0.1
LINE0000606,ORD1000398,SKU10520,1,2676.31,0
LINE0000607,ORD1000399,SKU10121,2,213.87,0.1
LINE0000608,ORD1000399,SKU10196,7,1852.7,0.05
LINE0000609,ORD1000400,SKU10311,3,1852.3,0.05
LINE0000610,ORD1000401,SKU10228,6,2685.23,0.05
LINE0000611,ORD1000401,SKU10277,2,2366.28,0.15
LINE0000612,ORD1000402,SKU10014,1,3467.02,0.1
LINE0000613,ORD1000403,SKU10474,4,1676.64,0.15
LINE0000614,ORD1000403,SKU10589,5,1573.94,0.05
LINE0000615,ORD1000404,SKU10018,6,3291.29,0.1
LINE0000616,ORD1000405,SKU10008,4,3664.38,0.1
LINE0000617,ORD1000406,SKU10445,6,659.2,0.05
LINE0000618,ORD1000407,SKU10567,1,1252.45,0.15
LINE0000619,ORD1000407,SKU10501,6,2004.83,0
LINE0000620,ORD1000408,SKU10127,7,3396.42,0.15
LINE0000621,ORD1000409,SKU10145,7,171.9,0.1
LINE0000622,ORD1000409,SKU10275,5,1108.84,0.05
LINE0000623,ORD1000410,SKU10055,4,1847.94,0.1
LINE0000624,ORD1000410,SKU10557,1,570.66,0.15
LINE0000625,ORD1000411,SKU10492,6,926.1,0
LINE0000626,ORD1000412,SKU10586,5,851.33,0.05
LINE0000627,ORD1000413,SKU10457,7,33.32,0
LINE0000628,ORD1000414,SKU10455,2,3697.84,0.15
LINE0000629,ORD1000414,SKU10551,7,1912.37,0.1
LINE0000630,ORD1000415,SKU10535,1,573.2,0.05
LINE0000631,ORD1000415,SKU10408,6,2284.88,0
LINE0000632,ORD1000416,SKU10194,7,2194.85,0.05
LINE0000633,ORD1000417,SKU10582,3,1066.46,0
LINE0000634,ORD1000418,SKU10371,1,3103.29,0.15
LINE0000635,ORD1000419,SKU10435,3,711.65,0
LINE0000636,ORD1000419,SKU10401,6,298.46,0.15
LINE0000637,ORD1000420,SKU10306,1,871.22,0
LINE0000638,ORD1000421,SKU10141,3,1395.94,0.05
LINE0000639,ORD1000422,SKU10242,6,2842.64,0.1
LINE0000640,ORD1000422,SKU10034,6,1257.88,0.05
LINE0000641,ORD1000423,SKU10575,1,3030.61,0.15
LINE0000642,ORD1000424,SKU10035,3,586.54,0.1
LINE0000643,ORD1000425,SKU10472,3,1765.94,0.05
LINE0000644,ORD1000426,SKU10279,3,638.06,0.1
LINE0000645,ORD1000427,SKU10081,4,1014.59,0.15
LINE0000646,ORD1000428,SKU10380,6,2398.64,0.1
LINE0000647,ORD1000428,SKU10412,1,388.34,0.1
LINE0000648,ORD1000428,SKU10123,4,3505.44,0.15
LINE0000649,ORD1000429,SKU10402,5,2446.78,0.05
LINE0000650,ORD1000429,SKU10232,3,2663.99,0.15
LINE0000651,ORD1000430,SKU10572,4,1667.56,0.05
LINE0000652,ORD1000431,SKU10023,1,3144.93,0.05
LINE0000653,ORD1000432,SKU10464,1,3329.09,0.15
LINE0000654,ORD1000433,SKU10318,3,4117.06,0.15
LINE0000655,ORD1000433,SKU10016,4,62.33,0
LINE0000656,ORD1000434,SKU10170,3,2804.71,0
LINE0000657,ORD1000435,SKU10141,6,1439.1,0.15
LINE0000658,ORD1000436,SKU10318,1,3955.94,0
LINE0000659,ORD1000437,SKU10598,4,3534.84,0.05
LINE0000660,ORD1000438,SKU10590,4,3118.76,0.1
LINE0000661,ORD1000439,SKU10151,6,3340.67,0.15
LINE0000662,ORD1000440,SKU10570,5,3747.19,0.15
LINE0000663,ORD1000441,SKU10248,5,2513.49,0
LINE0000664,ORD1000442,SKU10422,4,3421.2,0.05
LINE0000665,ORD1000443,SKU10112,1,1018.37,0.1
LINE0000666,ORD1000443,SKU10439,6,1217.89,0.15
LINE0000667,ORD1000443,SKU10284,4,3663.24,0.05
LINE0000668,ORD1000444,SKU10099,5,2755.64,0
LINE0000669,ORD1000445,SKU10356,1,1879.65,0.05
LINE0000670,ORD1000445,SKU10024,1,3885.18,0.1
LINE0000671,ORD1000446,SKU10245,4,747.7,0.1
LINE0000672,ORD1000447,SKU10377,4,2846.41,0
LINE0000673,ORD1000448,SKU10556,4,2182.48,0
LINE0000674,ORD1000449,SKU10185,1,507.3,0.1
LINE0000675,ORD1000450,SKU10017,2,58.08,0.1
LINE0000676,ORD1000451,SKU10398,5,4099,0.15
LINE0000677,ORD1000452,SKU10043,1,1142.9,0.1
LINE0000678,ORD1000452,SKU10305,5,128.66,0
LINE0000679,ORD1000452,SKU10005,5,2549.42,0.15
LINE0000680,ORD1000453,SKU10004,1,1028.37,0.1
LINE0000681,ORD1000453,SKU10476,6,1394.59,0
LINE0000682,ORD1000453,SKU10122,6,3535.55,0
LINE0000683,ORD1000454,SKU10146,6,1165.4,0.1
LINE0000684,ORD1000454,SKU10247,2,1704.16,0.1
LINE0000685,ORD1000454,SKU10355,7,589.04,0.15
LINE0000686,ORD1000455,SKU10216,2,1745.43,0.1
LINE0000687,ORD1000455,SKU10028,3,2318.67,0.05
LINE0000688,ORD1000456,SKU10540,2,2249.57,0.05
LINE0000689,ORD1000456,SKU10285,7,2532.37,0.15
LINE0000690,ORD1000457,SKU10011,7,3254.37,0
LINE0000691,ORD1000458,SKU10014,5,3860.65,0.1
LINE0000692,ORD1000459,SKU10348,7,2178.84,0.15
LINE0000693,ORD1000460,SKU10115,4,1788.88,0
LINE0000694,ORD1000460,SKU10450,5,87.83,0
LINE0000695,ORD1000461,SKU10436,1,953.66,0.1
LINE0000696,ORD1000461,SKU10167,5,2655.5,0.05
LINE0000697,ORD1000462,SKU10160,3,1543.95,0.05
LINE0000698,ORD1000462,SKU10503,4,1001.56,0.1
LINE0000699,ORD1000463,SKU10272,7,3329.81,0.15
LINE0000700,ORD1000464,SKU10184,4,1849.59,0.05
LINE0000701,ORD1000465,SKU10103,4,1437.63,0.05
LINE0000702,ORD1000465,SKU10167,3,3041.26,0.05
LINE0000703,ORD1000466,SKU10236,1,1556.47,0.15
LINE0000704,ORD1000466,SKU10090,7,2195.13,0
LINE0000705,ORD1000467,SKU10439,1,1337.59,0
LINE0000706,ORD1000468,SKU10175,2,1734.16,0.15
LINE0000707,ORD1000468,SKU10021,1,181.52,0
LINE0000708,ORD1000469,SKU10235,1,2917.88,0.05
LINE0000709,ORD1000469,SKU10389,3,2314.86,0.15
LINE0000710,ORD1000470,SKU10353,6,3206.51,0
LINE0000711,ORD1000471,SKU10067,1,1538.41,0.05
LINE0000712,ORD1000472,SKU10094,5,3454.04,0.05
LINE0000713,ORD1000472,SKU10070,4,3430.34,0.05
LINE0000714,ORD1000472,SKU10492,2,861.75,0
LINE0000715,ORD1000473,SKU10360,2,2143.54,0.15
LINE0000716,ORD1000474,SKU10416,7,888.1,0.15
LINE0000717,ORD1000474,SKU10393,4,1610.94,0.05
LINE0000718,ORD1000474,SKU10286,5,237.21,0
LINE0000719,ORD1000475,SKU10505,5,996.71,0.1
LINE0000720,ORD1000475,SKU10191,3,1261.21,0.05
LINE0000721,ORD1000476,SKU10497,3,1071.46,0.15
LINE0000722,ORD1000476,SKU10504,6,2797.25,0.15
LINE0000723,ORD1000476,SKU10545,2,2026.71,0.05
LINE0000724,ORD1000477,SKU10187,1,3513.72,0.05
LINE0000725,ORD1000478,SKU10051,1,872.21,0
LINE0000726,ORD1000479,SKU10091,1,2181.27,0.1
LINE0000727,ORD1000480,SKU10114,5,537.13,0.05
LINE0000728,ORD1000480,SKU10464,7,3435.99,0
LINE0000729,ORD1000481,SKU10007,6,480.27,0.05
LINE0000730,ORD1000482,SKU10151,5,4021.58,0
LINE0000731,ORD1000482,SKU10326,4,1766.16,0.05
LINE0000732,ORD1000483,SKU10063,3,2144.82,0.1
LINE0000733,ORD1000483,SKU10589,4,1691.02,0.1
LINE0000734,ORD1000484,SKU10305,1,129.5,0.1
LINE0000735,ORD1000484,SKU10569,4,2858.73,0
LINE0000736,ORD1000484,SKU10103,5,1400.65,0
LINE0000737,ORD1000485,SKU10584,2,2618.1,0.1
LINE0000738,ORD1000486,SKU10087,4,3029.77,0.15
LINE0000739,ORD1000486,SKU10034,6,1214.41,0
LINE0000740,ORD1000487,SKU10421,6,2427.51,0
LINE0000741,ORD1000488,SKU10522,1,343.53,0.05
LINE0000742,ORD1000489,SKU10239,7,3108.1,0
LINE0000743,ORD1000489,SKU10542,6,3456.44,0.05
LINE0000744,ORD1000490,SKU10279,1,605.88,0.15
LINE0000745,ORD1000491,SKU10235,2,2737.25,0.1
LINE0000746,ORD1000491,SKU10465,1,1672.94,0
LINE0000747,ORD1000492,SKU10416,3,800.03,0
LINE0000748,ORD1000493,SKU10215,1,3720.62,0.05
LINE0000749,ORD1000493,SKU10389,4,2469.58,0.05
LINE0000750,ORD1000493,SKU10529,5,68.15,0.05
LINE0000751,ORD1000494,SKU10520,7,2781.17,0.15
LINE0000752,ORD1000494,SKU10164,3,3735.84,0.1
LINE0000753,ORD1000495,SKU10566,4,3144.15,0.05
LINE0000754,ORD1000496,SKU10371,4,2959.22,0.1
LINE0000755,ORD1000496,SKU10351,1,2435.96,0
LINE0000756,ORD1000497,SKU10548,3,3343.58,0.1
LINE0000757,ORD1000498,SKU10082,6,874.44,0.15
LINE0000758,ORD1000498,SKU10579,3,1441.32,0.05
LINE0000759,ORD1000499,SKU10400,5,1292.14,0.05
LINE0000760,ORD1000500,SKU10492,4,818.14,0.05
LINE0000761,ORD1000500,SKU10503,5,902.92,0.1
LINE0000762,ORD1000501,SKU10137,5,182.35,0.05
LINE0000763,ORD1000501,SKU10260,7,207.99,0.1
LINE0000764,ORD1000502,SKU10420,5,605.24,0.1
LINE0000765,ORD1000502,SKU10184,5,1772.35,0
LINE0000766,ORD1000503,SKU10219,2,146.56,0.1
LINE0000767,ORD1000504,SKU10265,1,2584.94,0.05
LINE0000768,ORD1000504,SKU10553,2,3434.3,0.05
LINE0000769,ORD1000504,SKU10246,5,357.58,0
LINE0000770,ORD1000505,SKU10081,6,981.12,0.1
LINE0000771,ORD1000506,SKU10339,1,1368.68,0.15
LINE0000772,ORD1000506,SKU10301,7,3527.23,0.1
LINE0000773,ORD1000506,SKU10431,6,763.86,0.1
LINE0000774,ORD1000507,SKU10164,4,3287.23,0.15
LINE0000775,ORD1000508,SKU10078,2,1059.53,0.15
LINE0000776,ORD1000509,SKU10156,5,2933.17,0.05
LINE0000777,ORD1000509,SKU10458,1,190.55,0.1
LINE0000778,ORD1000509,SKU10109,6,803.33,0.15
LINE0000779,ORD1000510,SKU10425,7,587.47,0.1
LINE0000780,ORD1000511,SKU10434,1,2108.16,0.1
LINE0000781,ORD1000511,SKU10572,3,1792.32,0.05
LINE0000782,ORD1000512,SKU10537,2,1360.99,0.05
LINE0000783,ORD1000512,SKU10417,7,57.99,0
LINE0000784,ORD1000513,SKU10433,6,3067.17,0.05
LINE0000785,ORD1000513,SKU10204,3,1768.75,0.05
LINE0000786,ORD1000513,SKU10585,1,933.37,0.15
LINE0000787,ORD1000514,SKU10194,6,2115.22,0
LINE0000788,ORD1000515,SKU10289,7,982.31,0.15
LINE0000789,ORD1000516,SKU10274,6,2462.99,0
LINE0000790,ORD1000516,SKU10189,5,1240.52,0.15
LINE0000791,ORD1000516,SKU10169,4,1490.86,0.15
LINE0000792,ORD1000517,SKU10441,4,453,0.15
LINE0000793,ORD1000517,SKU10251,5,138.85,0.05
LINE0000794,ORD1000518,SKU10127,6,3399.3,0
LINE0000795,ORD1000518,SKU10112,7,1043.91,0.05
LINE0000796,ORD1000519,SKU10449,1,2668.68,0.15
LINE0000797,ORD1000519,SKU10577,4,4001.57,0.1
LINE0000798,ORD1000520,SKU10549,2,43.74,0.05
LINE0000799,ORD1000521,SKU10033,6,931.33,0
LINE0000800,ORD1000521,SKU10187,3,3770.42,0.15
LINE0000801,ORD1000522,SKU10532,5,477.64,0.15
LINE0000802,ORD1000523,SKU10239,2,3455.99,0.05
LINE0000803,ORD1000523,SKU10249,1,2770.88,0.05
LINE0000804,ORD1000523,SKU10014,6,3738.65,0.05
LINE0000805,ORD1000524,SKU10525,3,1286,0.05
LINE0000806,ORD1000524,SKU10238,4,3010.69,0.15
LINE0000807,ORD1000524,SKU10485,6,1853.03,0
LINE0000808,ORD1000525,SKU10093,2,939.69,0.1
LINE0000809,ORD1000526,SKU10510,6,2689.53,0.15
LINE0000810,ORD1000527,SKU10443,6,1367.33,0.05
LINE0000811,ORD1000527,SKU10348,4,1718.67,0.05
LINE0000812,ORD1000528,SKU10279,5,578.42,0
LINE0000813,ORD1000529,SKU10115,6,1930.2,0
LINE0000814,ORD1000530,SKU10391,2,156.88,0.05
LINE0000815,ORD1000530,SKU10589,1,1575.71,0.15
LINE0000816,ORD1000531,SKU10168,2,539.48,0.1
LINE0000817,ORD1000531,SKU10539,4,3150.97,0.15
LINE0000818,ORD1000532,SKU10340,5,3637.1,0.05
LINE0000819,ORD1000533,SKU10543,1,3023.1,0.05
LINE0000820,ORD1000534,SKU10476,4,1187.11,0.05
LINE0000821,ORD1000535,SKU10121,2,168.01,0.15
LINE0000822,ORD1000536,SKU10501,1,1792.67,0.15
LINE0000823,ORD1000537,SKU10463,4,4245.6,0
LINE0000824,ORD1000537,SKU10074,3,1156.15,0.15
LINE0000825,ORD1000538,SKU10344,3,429.27,0
LINE0000826,ORD1000539,SKU10483,1,340.82,0
LINE0000827,ORD1000539,SKU10004,1,982.21,0.05
LINE0000828,ORD1000540,SKU10479,6,3037.26,0.05
LINE0000829,ORD1000541,SKU10461,7,1975.5,0
LINE0000830,ORD1000541,SKU10157,2,3257.47,0.05
LINE0000831,ORD1000542,SKU10316,2,1332.22,0.05
LINE0000832,ORD1000542,SKU10001,1,892.1,0
LINE0000833,ORD1000543,SKU10515,1,2450.48,0
LINE0000834,ORD1000543,SKU10214,5,2968.79,0.1
LINE0000835,ORD1000544,SKU10040,4,541.05,0.1
LINE0000836,ORD1000545,SKU10479,7,3345.69,0.1
LINE0000837,ORD1000545,SKU10252,1,2916.76,0.15
LINE0000838,ORD1000546,SKU10342,6,894.31,0.1
LINE0000839,ORD1000547,SKU10013,5,1389.74,0.15
LINE0000840,ORD1000548,SKU10302,6,1352.46,0.15
LINE0000841,ORD1000549,SKU10072,2,1898.82,0
LINE0000842,ORD1000549,SKU10509,2,1727.44,0.15
LINE0000843,ORD1000550,SKU10204,2,1807.8,0
LINE0000844,ORD1000551,SKU10576,5,2517.72,0.1
LINE0000845,ORD1000551,SKU10043,6,1373.98,0.1
LINE0000846,ORD1000551,SKU10333,3,3438.66,0.05
LINE0000847,ORD1000552,SKU10322,2,414.64,0
LINE0000848,ORD1000552,SKU10557,2,536.63,0.15
LINE0000849,ORD1000553,SKU10222,1,1466.67,0.05
LINE0000850,ORD1000554,SKU10372,2,3865.77,0.15
LINE0000851,ORD1000555,SKU10055,5,1941.12,0
LINE0000852,ORD1000556,SKU10057,7,3026.44,0.05
LINE0000853,ORD1000556,SKU10355,1,605.3,0.1
LINE0000854,ORD1000557,SKU10351,6,2787.65,0.1
LINE0000855,ORD1000558,SKU10044,6,81.21,0.05
LINE0000856,ORD1000558,SKU10390,4,1572.04,0.05
LINE0000857,ORD1000559,SKU10264,7,2406.52,0.15
LINE0000858,ORD1000559,SKU10401,5,355.44,0
LINE0000859,ORD1000560,SKU10091,3,1851.06,0.05
LINE0000860,ORD1000560,SKU10383,4,1261.94,0.1
LINE0000861,ORD1000561,SKU10357,2,1783,0.05
LINE0000862,ORD1000562,SKU10562,4,3246.24,0
LINE0000863,ORD1000563,SKU10575,6,2990.96,0.05
LINE0000864,ORD1000564,SKU10233,7,4037.3,0
LINE0000865,ORD1000564,SKU10319,1,1296.82,0
LINE0000866,ORD1000564,SKU10590,1,3217.88,0.05
LINE0000867,ORD1000565,SKU10338,1,2130.64,0.15
LINE0000868,ORD1000566,SKU10100,6,2686.4,0.15
LINE0000869,ORD1000566,SKU10524,2,1066.06,0.05
LINE0000870,ORD1000567,SKU10318,1,4026.56,0.15
LINE0000871,ORD1000568,SKU10465,3,1677.49,0.15
LINE0000872,ORD1000569,SKU10306,2,838.55,0.1
LINE0000873,ORD1000570,SKU10181,5,953.19,0
LINE0000874,ORD1000570,SKU10083,6,530.97,0
LINE0000875,ORD1000571,SKU10460,2,3362.05,0.15
LINE0000876,ORD1000571,SKU10510,5,3352.69,0
LINE0000877,ORD1000571,SKU10164,2,3272.23,0.1
LINE0000878,ORD1000572,SKU10573,6,3302.96,0
LINE0000879,ORD1000572,SKU10133,4,439.99,0.1
LINE0000880,ORD1000572,SKU10584,1,2980.86,0.15
LINE0000881,ORD1000573,SKU10360,1,2665.52,0
LINE0000882,ORD1000574,SKU10145,5,149.26,0.05
LINE0000883,ORD1000575,SKU10396,2,3080.54,0.05
LINE0000884,ORD1000576,SKU10017,6,58.67,0.1
LINE0000885,ORD1000576,SKU10401,3,300.18,0.15
LINE0000886,ORD1000577,SKU10475,4,2624.54,0.15
LINE0000887,ORD1000578,SKU10579,5,1151.8,0.15
LINE0000888,ORD1000579,SKU10049,3,625.37,0
LINE0000889,ORD1000579,SKU10507,4,287.22,0
LINE0000890,ORD1000580,SKU10231,5,3180.94,0
LINE0000891,ORD1000581,SKU10382,4,2385.93,0.1
LINE0000892,ORD1000582,SKU10370,3,413.24,0.1
LINE0000893,ORD1000582,SKU10570,7,3490.32,0.15
LINE0000894,ORD1000583,SKU10327,6,1627.09,0
LINE0000895,ORD1000584,SKU10147,5,3021.39,0.15
LINE0000896,ORD1000584,SKU10487,7,186.3,0.1
LINE0000897,ORD1000585,SKU10353,2,3082.81,0.05
LINE0000898,ORD1000586,SKU10333,4,3241.73,0.15
LINE0000899,ORD1000587,SKU10312,6,3055.08,0.15
LINE0000900,ORD1000588,SKU10040,1,496.56,0.15
LINE0000901,ORD1000589,SKU10588,2,157.52,0.1
LINE0000902,ORD1000589,SKU10573,4,2790.88,0
LINE0000903,ORD1000589,SKU10559,3,2265.2,0.05
LINE0000904,ORD1000590,SKU10186,1,896.77,0
LINE0000905,ORD1000591,SKU10016,7,68.28,0.15
LINE0000906,ORD1000592,SKU10403,1,87.2,0.05
LINE0000907,ORD1000592,SKU10127,6,3230.73,0.05
LINE0000908,ORD1000592,SKU10152,4,772.6,0.1
LINE0000909,ORD1000593,SKU10448,7,665.54,0.05
LINE0000910,ORD1000593,SKU10568,5,1499.21,0.1
LINE0000911,ORD1000593,SKU10342,6,935.14,0.05
LINE0000912,ORD1000594,SKU10227,2,1643.13,0.15
LINE0000913,ORD1000595,SKU10228,2,3005.97,0
LINE0000914,ORD1000595,SKU10483,5,316.05,0.05
LINE0000915,ORD1000596,SKU10256,2,2255.65,0.15
LINE0000916,ORD1000596,SKU10131,5,1538.08,0
LINE0000917,ORD1000597,SKU10259,6,668.26,0.15
LINE0000918,ORD1000597,SKU10144,5,900.25,0.1
LINE0000919,ORD1000598,SKU10426,2,3968.24,0.15
LINE0000920,ORD1000598,SKU10194,2,1922.2,0.05
LINE0000921,ORD1000599,SKU10544,4,611.91,0.15
LINE0000922,ORD1000600,SKU10560,5,3855.67,0.05
LINE0000923,ORD1000600,SKU10430,1,2605.6,0.1
